,ChildrenId,ResultBaseline,ResultRound1,ResultRound2,ResultEndline,Baseline to Round 1,Round 1 to Round 2,Round 2 to Endline,Baseline to Endline - Group,Completing Result Baseline to Endline-Story/Comprehension Level,SchoolId,AcademicYearId,Year,District,Gender,Baseline to Endline - Type,ComprehensionAchieved,StoryAchieved,BatchCycle,AcademicYearName,DeleteReasonId,AcademicTermDetailsId,ClassID,Batch,Grade,Age,EoR1,EoR2,EoR3/Endline,ParentTypeId,DistrictID,AttendanceRate,Safety Status Category,IsCUCSatisfied?,WillingnessInCUC?,SpendTimeWithFamily,TellFamilyWhenStress,HowResolveProblem,WhoResolveProblem,AssessorID
0,2876,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,3,0.6857142857142857,0,0.0,0,0,0,0,0,60
1,2876,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,3,0.6857142857142857,0,0.0,0,0,0,0,0,219
2,2876,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,3,0.6857142857142857,Very Safe,10.0,Very Likely,0,0,0,0,53
3,2876,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,3,0.6857142857142857,0,0.0,0,0,0,0,0,6
4,2248,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,73,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,74,245,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.5,Safe,10.0,Likely,0,0,0,0,24
5,2248,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,73,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,74,245,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.5,0,0.0,0,0,0,0,0,224
6,2248,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,73,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,74,245,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.5,Safe,10.0,Likely,0,0,0,0,24
7,2248,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,73,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,74,245,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.5,Very Safe,10.0,Likely,0,0,0,0,24
8,2248,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,73,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,74,245,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.5,0,0.0,0,0,0,0,0,24
9,2176,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,68,6,2023,Alabel,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,94,307,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,1,0.7575757575757576,Safe,10.0,Very Likely,0,0,0,0,54
10,2176,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,68,6,2023,Alabel,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,94,307,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,1,0.7575757575757576,0,0.0,0,0,0,0,0,200
11,2176,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,68,6,2023,Alabel,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,94,307,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,1,0.7575757575757576,Safe,10.0,Very Likely,0,0,0,0,42
12,2176,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,68,6,2023,Alabel,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,94,307,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,1,0.7575757575757576,0,0.0,0,0,0,0,0,42
13,2861,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,3,0.5625,0,0.0,0,0,0,0,0,18
14,2861,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,3,0.5625,0,0.0,0,0,0,0,0,197
15,2861,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,3,0.5625,Very Safe,10.0,Very Likely,0,0,0,0,53
16,2861,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,3,0.5625,0,0.0,0,0,0,0,0,6
17,2865,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,3,0.8857142857142857,0,0.0,0,0,0,0,0,18
18,2865,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,3,0.8857142857142857,0,0.0,0,0,0,0,0,220
19,2865,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,3,0.8857142857142857,Very Safe,10.0,Very Likely,0,0,0,0,53
20,2865,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,3,0.8857142857142857,0,0.0,0,0,0,0,0,6
21,3185,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,61,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,95,363,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.6285714285714286,Safe,10.0,Very Likely,0,0,0,0,27
22,3185,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,61,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,95,363,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.6285714285714286,0,0.0,0,0,0,0,0,223
23,3185,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,61,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,95,363,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.6285714285714286,Safe,10.0,Likely,0,0,0,0,27
24,3185,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,61,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,95,363,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.6285714285714286,0,0.0,0,0,0,0,0,27
25,2932,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,88,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,116,275,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,4,0.7575757575757576,Safe,10.0,Very Likely,0,0,0,0,5
26,2932,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,88,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,116,275,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,4,0.7575757575757576,0,0.0,0,0,0,0,0,168
27,2932,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,88,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,116,275,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,4,0.7575757575757576,Safe,10.0,Likely,0,0,0,0,9
28,2932,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,88,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,116,275,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,4,0.7575757575757576,0,0.0,0,0,0,0,0,9
29,2919,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,88,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,116,275,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,4,0.8181818181818182,Safe,7.0,Likely,0,0,0,0,5
30,2919,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,88,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,116,275,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,4,0.8181818181818182,0,0.0,0,0,0,0,0,168
31,2919,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,88,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,116,275,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,4,0.8181818181818182,Very Safe,9.0,Very Likely,0,0,0,0,9
32,2919,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,88,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,116,275,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,4,0.8181818181818182,0,0.0,0,0,0,0,0,9
33,2833,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,82,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,112,265,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,4,0.8285714285714286,Very Safe,10.0,Very Likely,0,0,0,0,119
34,2833,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,82,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,112,265,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,4,0.8285714285714286,0,0.0,0,0,0,0,0,307
35,2833,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,82,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,112,265,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,4,0.8285714285714286,Safe,10.0,Very Likely,0,0,0,0,53
36,2833,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,82,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,112,265,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,4,0.8285714285714286,0,0.0,0,0,0,0,0,10
37,2823,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,82,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,112,265,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,4,0.6857142857142857,Very Safe,10.0,Very Likely,0,0,0,0,119
38,2823,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,82,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,112,265,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,4,0.6857142857142857,0,0.0,0,0,0,0,0,307
39,2823,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,82,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,112,265,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,4,0.6857142857142857,Un safe,10.0,Not Likely,0,0,0,0,53
40,2823,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,82,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,112,265,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,4,0.6857142857142857,0,0.0,0,0,0,0,0,10
41,2769,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,85,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,110,257,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.5294117647058824,Very Safe,10.0,Very Likely,0,0,0,0,9
42,2769,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,85,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,110,257,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.5294117647058824,0,0.0,0,0,0,0,0,230
43,2769,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,85,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,110,257,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.5294117647058824,Safe,7.0,Likely,0,0,0,0,5
44,2769,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,85,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,110,257,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.5294117647058824,0,0.0,0,0,0,0,0,5
45,2785,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,85,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,110,257,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.47058823529411764,Very Safe,10.0,Very Likely,0,0,0,0,9
46,2785,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,85,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,110,257,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.47058823529411764,0,0.0,0,0,0,0,0,229
47,2785,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,85,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,110,257,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.47058823529411764,Safe,10.0,Likely,0,0,0,0,5
48,2785,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,85,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,110,257,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.47058823529411764,0,0.0,0,0,0,0,0,5
49,2762,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,96,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,109,251,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.9428571428571428,Very Safe,9.0,Likely,0,0,0,0,12
50,2762,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,96,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,109,251,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.9428571428571428,0,0.0,0,0,0,0,0,82
51,2762,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,96,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,109,251,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.9428571428571428,Very Safe,10.0,Very Likely,0,0,0,0,53
52,2762,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,96,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,109,251,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.9428571428571428,0,0.0,0,0,0,0,0,11
53,2680,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,93,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,108,234,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,4,0.7058823529411765,Very Safe,10.0,Very Likely,0,0,0,0,120
54,2680,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,93,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,108,234,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,4,0.7058823529411765,0,0.0,0,0,0,0,0,99
55,2680,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,93,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,108,234,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,4,0.7058823529411765,Safe,10.0,Likely,0,0,0,0,12
56,2680,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,93,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,108,234,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,4,0.7058823529411765,0,0.0,0,0,0,0,0,12
57,2682,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,93,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,108,235,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,4,0.9117647058823529,Very Safe,10.0,Very Likely,0,0,0,0,120
58,2682,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,93,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,108,235,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,4,0.9117647058823529,0,0.0,0,0,0,0,0,83
59,2682,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,93,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,108,235,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,4,0.9117647058823529,Very Safe,10.0,Likely,0,0,0,0,12
60,2682,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,93,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,108,235,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,4,0.9117647058823529,0,0.0,0,0,0,0,0,12
61,3212,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,6,0.7714285714285715,Safe,10.0,Neutral,0,0,0,0,15
62,3212,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,6,0.7714285714285715,0,0.0,0,0,0,0,0,236
63,3212,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,6,0.7714285714285715,Very Safe,10.0,Very Likely,0,0,0,0,53
64,3212,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,6,0.7714285714285715,0,0.0,0,0,0,0,0,13
65,3216,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,6,0.7714285714285715,Safe,10.0,Not Likely,0,0,0,0,15
66,3216,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,6,0.7714285714285715,0,0.0,0,0,0,0,0,150
67,3216,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,6,0.7714285714285715,Very Safe,10.0,Very Likely,0,0,0,0,53
68,3216,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,6,0.7714285714285715,0,0.0,0,0,0,0,0,13
69,3219,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,6,0.8285714285714286,Safe,10.0,Very Likely,0,0,0,0,15
70,3219,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,6,0.8285714285714286,0,0.0,0,0,0,0,0,111
71,3219,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,6,0.8285714285714286,Very Safe,10.0,Very Likely,0,0,0,0,53
72,3219,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,6,0.8285714285714286,0,0.0,0,0,0,0,0,13
