,ChildrenId,ResultBaseline,ResultRound1,ResultRound2,ResultEndline,Baseline to Round 1,Round 1 to Round 2,Round 2 to Endline,Baseline to Endline - Group,Completing Result Baseline to Endline-Story/Comprehension Level,SchoolId,AcademicYearId,Year,District,Gender,Baseline to Endline - Type,ComprehensionAchieved,StoryAchieved,BatchCycle,AcademicYearName,DeleteReasonId,AcademicTermDetailsId,ClassID,Batch,Grade,Age,EoR1,EoR2,EoR3/Endline,ParentTypeId,DistrictID,AttendanceRate
0,2876,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,3,0.6857142857142857
1,2248,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,73,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,74,245,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.5
2,2176,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,68,6,2023,Alabel,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,94,307,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,1,0.7575757575757576
3,2861,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,3,0.5625
4,2865,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,97,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,271,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,3,0.8857142857142857
5,3185,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,61,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,95,363,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.6285714285714286
6,2932,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,88,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,116,275,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,4,0.7575757575757576
7,2919,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,88,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,116,275,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,4,0.8181818181818182
8,2833,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,82,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,112,265,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,4,0.8285714285714286
9,2823,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,82,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,112,265,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,4,0.6857142857142857
10,2769,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,85,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,110,257,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.5294117647058824
11,2785,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,85,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,110,257,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.47058823529411764
12,2762,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,96,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,109,251,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.9428571428571428
13,2680,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,93,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,108,234,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,4,0.7058823529411765
14,2682,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,93,6,2023,Maasim,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,108,235,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,4,0.9117647058823529
15,3212,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,6,0.7714285714285715
16,3216,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,6,0.7714285714285715
17,3219,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,6,0.8285714285714286
18,3226,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,100,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,122,366,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,6,0.7714285714285715
19,3177,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,102,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,121,375,Batch 1,Grade 4,13,Yes,Yes,Yes,3.0,6,0.3235294117647059
20,3117,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,47,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,93,357,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,6,0.6857142857142857
21,3118,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,47,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,93,357,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,6,0.7428571428571429
22,3033,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,104,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,119,293,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,6,0.6206896551724138
23,3047,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,104,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,119,293,Batch 1,Grade 6,13,Yes,Yes,Yes,1.0,6,0.8620689655172413
24,3041,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,104,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,119,293,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,6,0.6206896551724138
25,3037,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,104,6,2023,Maitum,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,119,293,Batch 1,Grade 4,13,Yes,Yes,Yes,3.0,6,0.8620689655172413
26,3135,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,81,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,120,360,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,3,0.7714285714285715
27,3140,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,81,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,120,360,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,3,0.8857142857142857
28,3024,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,90,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,118,289,Batch 1,Grade 4,11,Yes,Yes,Yes,1.0,3,0.8285714285714286
29,3020,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,90,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,118,289,Batch 1,Grade 4,10,Yes,Yes,Yes,1.0,3,0.7142857142857143
30,2383,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,69,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,91,329,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.8857142857142857
31,2381,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,69,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,91,329,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.7714285714285715
32,2338,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,65,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,87,295,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.8285714285714286
33,3258,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,63,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,78,259,Batch 1,Grade 5,0,Yes,Yes,Yes,2.0,2,0.7714285714285715
34,2332,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,63,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,78,259,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,2,0.6
35,2302,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,67,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,77,253,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,2,0.5862068965517241
36,2301,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,67,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,77,253,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.7931034482758621
37,2277,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,60,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,75,247,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.6857142857142857
38,2278,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,60,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,75,247,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.6285714285714286
39,2274,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,60,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,75,247,Batch 1,Grade 6,13,Yes,Yes,Yes,2.0,2,0.5142857142857142
40,2219,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,71,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,68,230,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,2,1.0
41,2236,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,71,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,68,230,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.8181818181818182
42,2230,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,71,6,2023,Kiamba,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,68,230,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,2,0.6666666666666666
43,2839,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,84,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,113,269,Batch 1,Grade 4,10,Yes,Yes,Yes,2.0,3,0.9117647058823529
44,2840,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,84,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,113,269,Batch 1,Grade 4,12,Yes,Yes,Yes,2.0,3,0.9411764705882353
45,3197,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,61,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,95,363,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.8285714285714286
46,3205,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,61,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,95,363,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.5428571428571428
47,3203,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,61,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,95,363,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.5428571428571428
48,3253,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,94,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,111,263,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,3,0.7586206896551724
49,2725,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,48,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,72,239,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,3,0.5294117647058824
50,3095,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,59,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,90,354,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,5,0.8571428571428571
51,2731,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,48,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,72,444,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,3,0.5142857142857142
52,2731,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,48,6,2023,Malapatan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,72,239,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,3,0.5142857142857142
53,3086,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,59,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,90,354,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,5,0.8571428571428571
54,3089,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,59,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,90,354,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,5,0.9142857142857143
55,2569,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,107,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,106,319,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,7,0.8846153846153846
56,2570,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,107,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,106,319,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,7,0.8846153846153846
57,2571,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,107,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,106,319,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,7,0.8076923076923077
58,2558,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,107,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,106,319,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,7,0.8461538461538461
59,2565,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,107,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,106,319,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,0.9230769230769231
60,2970,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,50,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,83,279,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,5,0.8
61,2981,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,50,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,83,279,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.8285714285714286
62,2968,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,50,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,83,279,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,5,0.6857142857142857
63,2974,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,50,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,83,279,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.6857142857142857
64,2497,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,103,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,104,313,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,0.8928571428571429
65,2500,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,103,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,104,313,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,7,0.8928571428571429
66,2506,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,103,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,104,313,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,0.9285714285714286
67,2502,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,103,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,104,313,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,7,0.8928571428571429
68,2952,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,52,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,82,277,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,5,0.6857142857142857
69,2505,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,103,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,104,313,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,7,0.9642857142857143
70,2944,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,52,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,82,277,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.8857142857142857
71,2953,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,52,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,82,277,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,5,0.9142857142857143
72,2941,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,52,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,82,277,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.9142857142857143
73,2950,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,52,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,82,277,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.8285714285714286
74,2446,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,86,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,103,256,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,7,0.896551724137931
75,2599,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,44,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,76,249,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,7,0.8846153846153846
76,2607,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,44,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,76,249,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,0.9615384615384616
77,2603,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,44,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,76,249,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,7,0.8076923076923077
78,2893,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,77,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,115,273,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,5,0.8571428571428571
79,2590,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,44,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,76,249,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,1.0
80,2593,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,44,6,2023,Glan,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,76,249,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,0.9230769230769231
81,2892,Beginner,Beginner,Beginner,Beginner,Stayed The Same,Stayed The Same,Stayed The Same,Stayed The Same,False,77,6,2023,Malungon,Male,No Change,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,115,273,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,5,0.8
